funder,tax_year,schedule,recipient,recipient_ein,city,state,amount,amount_noncash,noncash_desc,purpose,source
Ralph M Parsons Foundation,2024,990-PF-XV,ESPERANZA COMMUNITY HOUSING CORPORATION,,LOS ANGELES,CA,15000,,,FOR GENERAL SUPPORT OF HEALTH AND HOUSING SERVICES,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,END HOMELESSNESS CALIFORNIA (DBA THE SHOWER OF HOPE),,LOS ANGELES,CA,15000,,,FOR PROFESSIONAL DEVELOPMENT ACTIVITIES,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,BOYS & GIRLS CLUBS OF METRO LOS ANGELES,,LOS ANGELES,CA,15000,,,FOR GENERAL SUPPORT OF YOUTH DEVELOPMENT PROGRAMS,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,CALIFORNIA COMMUNITY FOUNDATION,,LOS ANGELES,CA,15000,,,TO SUPPORT THE ROBERT K. ROSS CENTER FOR HOPE AND HEALING,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,GET LIT WORDS IGNITE INC,,LOS ANGELES,CA,15000,,,FOR PROFESSIONAL DEVELOPMENT ACTIVITIES,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,IMAGINE LOS ANGELES INC (DBA IMAGINE LA),,LOS ANGELES,CA,15000,,,FOR PROFESSIONAL DEVELOPMENT ACTIVITIES,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,826LA,,LOS ANGELES,CA,15000,,,FOR PROFESSIONAL DEVELOPMENT ACTIVITIES,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,KARSH FAMILY SOCIAL SERVICE CENTER INC,,LOS ANGELES,CA,15000,,,FOR PROFESSIONAL DEVELOPMENT ACTIVITIES,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,AL WOOTEN JR YOUTH CENTER,,LOS ANGELES,CA,15000,,,FOR PROFESSIONAL DEVELOPMENT ACTIVITIES,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,COMMUNITY PARTNERS,,LOS ANGELES,CA,15000,,,FOR PROFESSIONAL DEVELOPMENT ACTIVITIES,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,ACCESS BOOKS,,LOS ANGELES,CA,15000,,,FOR GENERAL SUPPORT OF YOUTH LITERACY PROGRAMS IN LOS ANGELES COUNTY,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,7UICE FOUNDATION,,WALTHAM,MA,15000,,,FOR GENERAL SUPPORT OF ACCESS TO RESOURCES FOR YOUTH,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,SPIRIT AWAKENING FOUNDATION,,LOS ANGELES,CA,13200,,,FOR PROFESSIONAL DEVELOPMENT ACTIVITIES,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,JUNIOR ACHIEVEMENT OF SOUTHERN CA,,LOS ANGELES,CA,12000,,,FOR GENERAL SUPPORT OF YOUTH EDUCATION PROGRAMS,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,BILL HILLARY & CHELSEA CLINTON FOUNDATION,,LITTLE ROCK,AR,10000,,,"FOR GENERAL SUPPORT OF EFFORTS TO EXPAND ECONOMIC OPPORTUNITY, IMPROVE PUBLIC HEALTH, CONFRONT THE CLIMATE CRISIS, AND INSPIRE CITIZEN ENGAGEMENT AND SERVICE",https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,VIDIOTS FOUNDATION,,LOS ANGELES,CA,10000,,,FOR GENERAL SUPPORT OF THE FILM COLLECTION AND PROGRAMS,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,THE PEOPLE CONCERN,,LOS ANGELES,CA,10000,,,FOR GENERAL SUPPORT OF HOMELESS SERVICES,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,BEST BUDDIES INTERNATIONAL INC,,LOS ANGELES,CA,10000,,,FOR THE JOBS PROGRAM IN LOS ANGELES COUNTY,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,LOS ANGELES MUSEUM OF THE HOLOCAUST,,LOS ANGELES,CA,10000,,,FOR GENERAL SUPPORT OF MUSEUM AND EDUCATIONAL PROGRAMS,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,UNION RESCUE MISSION,,LOS ANGELES,CA,10000,,,FOR GENERAL SUPPORT OF HOUSING AND SUPPORTIVE SERVICES FOR PEOPLE EXPERIENCING HOMELESSNESS,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,PLUNUM HEALTH,,LOS ANGELES,CA,10000,,,TO SUPPORT THE CARE TRANSFORMATION PROJECT,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,PERFORMING ARTS CENTER OF LOS ANGELES COUNTY (DBA THE MUSIC CENTER),,LOS ANGELES,CA,10000,,,FOR THE BLUE RIBBON CHILDREN'S FESTIVAL,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,PUBLIC COUNSEL,,LOS ANGELES,CA,10000,,,FOR GENERAL SUPPORT OF PRO BONO LEGAL SERVICES,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,PACIFIC OPERA PROJECT INCORPORATED,,LOS ANGELES,CA,10000,,,FOR PROFESSIONAL DEVELOPMENT ACTIVITIES,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,SOUTHERN CALIFORNIA GRANTMAKERS,,LOS ANGELES,CA,10000,,,TO SUPPORT A STRATEGIC RETREAT FOR THE COUNTY OF LOS ANGELES' INTERDEPARTMENTAL PREVENTION COMMITTEE,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,LOS ANGELES LGBT CENTER,,LOS ANGELES,CA,10000,,,FOR GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,AMERICAN FAMILY HOUSING,,MIDWAY CITY,CA,10000,,,TO SUPPORT COMPREHENSIVE SERVICES FOR PEOPLE EXPERIENCING HOMELESSNESS IN SOUTHEAST LOS ANGELES COUNTY,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,RAINBOW SERVICES LTD,,SAN PEDRO,CA,10000,,,FOR GENERAL SUPPORT OF HOUSING AND SERVICES FOR SURVIVORS OF DOMESTIC VIOLENCE,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,SCHOLARMATCH INC,,SAN FRANCISCO,CA,10000,,,FOR GENERAL SUPPORT OF COLLEGE ACCESS AND SUCCESS PROGRAMS IN LOS ANGELES COUNTY,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,DIRECT RELIEF,,SANTA BARBARA,CA,10000,,,TO SUPPORT MEDICAL AID AND RELIEF IN UKRAINE,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,LUNDQUIST INSTITUTE FOR BIOMEDICAL INNOVATION AT HARBOR-UCLA MEDICAL (DBA T,,TORRANCE,CA,10000,,,FOR GENERAL SUPPORT OF MEDICAL RESEARCH,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,THE CLIMATE CENTER,,SANTA ROSA,CA,10000,,,FOR GENERAL SUPPORT OF EFFORTS TO REDUCE CLIMATE POLLUTION,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,ASPIRE PUBLIC SCHOOLS,,OAKLAND,CA,10000,,,TO SUPPORT THE ASPIRE FIRESTONE ACADEMY,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,CONVALESCENT AID SOCIETY,,PASADENA,CA,10000,,,FOR GENERAL SUPPORT OF THE FREE LOAN OF DURABLE MEDICAL EQUIPMENT FOR IN-HOME USE,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,THE OTHER SIDE OF THE HILL PRODUCTIONS INC,,NORTH HOLLYWOOD,CA,10000,,,FOR GENERAL SUPPORT OF THEATRICAL PRODUCTIONS AND COMMUNITY PROGRAMMING,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,SCHOOL ON WHEELS INC,,LOS ANGELES,CA,10000,,,FOR GENERAL SUPPORT OF EDUCATIONAL PROGRAMMING IN LOS ANGELES COUNTY,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,LOS ANGELES WORLD AFFAIRS COUNCIL,,LOS ANGELES,CA,10000,,,TO SUPPORT CIVIC PROGRAMS,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,EXTRAORDINARY FAMILIES,,LOS ANGELES,CA,10000,,,FOR GENERAL SUPPORT OF SERVICES FOR CHILDREN AND FAMILIES IN THE CHILD WELFARE SYSTEM,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,CHILDRENS INSTITUTE INC,,LOS ANGELES,CA,10000,,,FOR THE EARLY CHILDHOOD EDUCATION PROGRAM,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,LOS ANGELES URBAN LEAGUE,,LOS ANGELES,CA,10000,,,FOR GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,ECONOMIC ROUNDTABLE,,LOS ANGELES,CA,10000,,,TO SUPPORT HOMELESSNESS PREVENTION EFFORTS,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,CLAREMONT MCKENNA COLLEGE,,CLAREMONT,CA,10000,,,FOR STUDENT RESEARCH AND INTERNSHIPS AT THE LOWE INSTITUTE OF POLITICAL ECONOMY,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,CLAREMONT GRADUATE UNIVERSITY,,CLAREMONT,CA,10000,,,TO SUPPORT THE DEVELOPMENT OF THE DRUCKER PLAYBOOK FOR RISING LEADERS IN THE SOCIAL SECTOR,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,CONCERNED BLACK MEN OF LOS ANGELES INC,,GARDENA,CA,10000,,,FOR GENERAL SUPPORT OF YOUTH MENTORING PROGRAMS,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,INTERNATIONAL BIRD RESCUE,,FAIRFIELD,CA,10000,,,FOR EFFORTS AT THE SAN PEDRO SITE,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,HOLLYWOOD FOOD COALITION,,LOS ANGELES,CA,10000,,,FOR GENERAL SUPPORT OF FOOD DISTRIBUTION AND SUPPORTIVE SERVICES,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,INTERNATIONAL MEDICAL CORPS,,LOS ANGELES,CA,10000,,,"FOR GENERAL SUPPORT OF EMERGENCY MEDICAL SERVICES, HEALTH INTERVENTIONS, AND RELATED ACTIVITIES",https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,COMMUNITY PARTNERS,,LOS ANGELES,CA,10000,,,FOR GENERAL SUPPORT OF TEEN ACCESS TO PERFORMING ARTS EVENTS,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,CHILDRENS HOSPITAL LOS ANGELES,,LOS ANGELES,CA,10000,,,FOR THE BEHAVIORAL HEALTH PROGRAM,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,LOS ANGELES WORLD AFFAIRS COUNCIL,,LOS ANGELES,CA,10000,,,FOR GENERAL SUPPORT OF CIVIC PROGRAMS,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,PACIFIC COUNCIL ON INTERNATIONAL POLICY,,LOS ANGELES,CA,10000,,,IN HONOR OF JERROLD GREEN,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,LINCOLN HEIGHTS TUTORIAL PROGRAM,,LOS ANGELES,CA,10000,,,FOR COMPUTER LAB EQUIPMENT FOR AFTER-SCHOOL PROGRAMS,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,DIY GIRLS,,SAN FERNANDO,CA,8000,,,TO SUPPORT TUITION AND TRAVEL EXPENSES ASSOCIATED WITH THE EXECUTIVE DIRECTOR'S PARTICIPATION IN THE EXECUTIVE PROGRAM FOR NONPROFIT LEADERS AT STANFORD,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,WOMENS & CHILDRENS CRISIS SHELTER,,WHITTIER,CA,8000,,,TO SUPPORT TUITION AND TRAVEL EXPENSES ASSOCIATED WITH THE EXECUTIVE DIRECTOR'S PARTICIPATION IN THE EXECUTIVE PROGRAM FOR NONPROFIT LEADERS AT STANFORD,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,A SENSE OF HOME,,HAWTHORNE,CA,8000,,,FOR SUPPORT OF A HOME CREATION FOR FORMER FOSTER YOUTH,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,CORO SOUTHERN CALIFORNIA INC,,LOS ANGELES,CA,8000,,,TO SUPPORT TUITION AND TRAVEL EXPENSES ASSOCIATED WITH THE CEO'S PARTICIPATION IN THE EXECUTIVE PROGRAM FOR NONPROFIT LEADERS AT STANFORD,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,FOUNDATION FOR INTERSCHOLASTIC YOUTH ATHLETICS,,LOS ANGELES,CA,7500,,,FOR GENERAL SUPPORT OF YOUTH SPORTS PROGRAMMING,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,ENLIGHTENED MENTOR CORPORATION,,LOS ANGELES,CA,7500,,,FOR GENERAL SUPPORT OF YOUTH MENTORING SERVICES,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,MEXICAN AMERICAN BAR FOUNDATION,,LOS ANGELES,CA,6000,,,TO SUPPORT THE SCHOLARSHIP AWARDS GALA,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,AL WOOTEN JR YOUTH CENTER,,LOS ANGELES,CA,6000,,,TO SUPPORT TUITION AND TRAVEL EXPENSES ASSOCIATED WITH THE EXECUTIVE DIRECTOR'S PARTICIPATION IN THE EXECUTIVE PROGRAM FOR NONPROFIT LEADERS AT STANFORD,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,GRAND PERFORMANCES,,LOS ANGELES,CA,6000,,,TO SUPPORT TUITION AND TRAVEL EXPENSES ASSOCIATED WITH THE CEO'S PARTICIPATION IN THE EXECUTIVE PROGRAM FOR NONPROFIT LEADERS AT STANFORD,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,INNER CITY YOUTH ORCHESTRA OF LOS ANGELES,,LOS ANGELES,CA,5500,,,FOR GENERAL SUPPORT OF MUSIC EDUCATION,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,JAPANESE AMERICAN BAR ASSOCIATION EDUCATIONAL FOUNDATION,,LOS ANGELES,CA,5000,,,TO SUPPORT THE 2024 JABA GALA,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,TWINSPIRE TOGETHER WE INSPIRE,,LOS ANGELES,CA,5000,,,FOR GENERAL SUPPORT OF FINANCIAL LITERACY PROGRAMS FOR YOUTH,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,THE MAYOR'S FUND FOR LOS ANGELES,,LOS ANGELES,CA,5000,,,FOR GENERAL SUPPORT OF HOMELESSNESS PREVENTION EFFORTS,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,THE PLAY EQUITY FUND,,LOS ANGELES,CA,5000,,,FOR GENERAL SUPPORT OF SPORTS-BASED YOUTH DEVELOPMENT PROGRAMS AND ADVOCACY,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,URBAN VOICES PROJECT,,LOS ANGELES,CA,5000,,,FOR GENERAL SUPPORT OF MUSIC PROGRAMMING,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,RAINBOW LABS MENTORING INC,,LOS ANGELES,CA,5000,,,FOR GENERAL SUPPORT OF YOUTH ENRICHMENT PROGRAMS,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,THE PLAY EQUITY FUND,,LOS ANGELES,CA,5000,,,FOR GENERAL SUPPORT OF SPORTS-BASED YOUTH DEVELOPMENT PROGRAMS AND ADVOCACY,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,MUSEUM OF THE AFRICAN DIASPORA,,SAN FRANCISCO,CA,5000,,,FOR GENERAL SUPPORT OF MUSEUM PROGRAMMING,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,READING LEGACIES,,SAN DIEGO,CA,5000,,,FOR GENERAL SUPPORT OF READING PROGRAMS,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,WESTERN UNIVERSITY OF HEALTH SCIENCES,,POMONA,CA,5000,,,FOR GENERAL SUPPORT OF THE PHYSICAL THERAPY PROGRAM,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,PRAGER UNIVERSITY FOUNDATION,,SHERMAN OAKS,CA,5000,,,FOR GENERAL SUPPORT OF EFFORTS TO SHARE INFORMATION ABOUT AMERICAN VALUES,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,KIDS IN THE SPOTLIGHT INC,,VAN NUYS,CA,5000,,,FOR GENERAL SUPPORT OF MEDIA ARTS EDUCATION AND VOCATIONAL TRAINING FOR FOSTER YOUTH,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,OHANA WELLNESS CENTER,,PALMDALE,CA,5000,,,TO SUPPORT MATERNAL WELLNESS PROGRAMS,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,TREASURES MINISTRIES,,NORTHRIDGE,CA,5000,,,FOR GENERAL SUPPORT OF SURVIVOR SERVICES AND OUTREACH,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,TAKING THE REINS,,LOS ANGELES,CA,5000,,,FOR GENERAL SUPPORT OF EQUESTRIAN AND EDUCATION PROGRAMS FOR YOUTH,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,WESTSIDE FAMILY HEALTH CENTER,,CULVER CITY,CA,5000,,,IN SUPPORT OF THE 50TH ANNIVERSARY,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,SOCIAL AND ENVIRONMENTAL ENTREPRENEURS INC,,CALABASAS,CA,5000,,,FOR GENERAL SUPPORT OF MENTAL HEALTH PROGRAMS AND SERVICES,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,CALIFORNIA SCIENCE CENTER FOUNDATION,,LOS ANGELES,CA,5000,,,FOR THE ENDEAVOR LA CAMPAIGN,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,ONE ARCHIVES FOUNDATION,,LOS ANGELES,CA,5000,,,FOR GENERAL SUPPORT OF COMMUNITY ARTS AND YOUTH ENRICHMENT PROGRAMS,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,LOS ANGELES PHILHARMONIC ASSOCIATION,,LOS ANGELES,CA,5000,,,FOR GENERAL SUPPORT OF MUSIC AND EDUCATION PROGRAMS,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,KOREA TOWN SENIOR AND COMMUNITY CENTER INC,,LOS ANGELES,CA,5000,,,FOR GENERAL SUPPORT OF PROGRAMS FOR SENIORS,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,AMERICAN JOURNALISM PROJECT INC,,LOS ANGELES,CA,5000,,,FOR GENERAL SUPPORT TO LAUNCH A LOCAL JOURNALISM INITIATIVE IN LOS ANGELES COUNTY,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,KOREAN AMERICAN COALITION,,LOS ANGELES,CA,5000,,,FOR GENERAL SUPPORT OF CIVIC PROGRAMS,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,SOCIETY FOR SCIENCE AND THE PUBLIC (DBA SOCIETY FOR SCIENCE),,WASHINGTON,DC,5000,,,TO SUPPORT EDUCATION OUTREACH DAY AT THE INTERNATIONAL SCIENCE AND ENGINEERING FAIR IN LOS ANGELES,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,CENTER FOR EXCELLENCE IN EDUCATION,,MCLEAN,VA,5000,,,FOR GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,AMERICAN COUNCIL ON GERMANY INC,,NEW YORK,NY,4500,,,FOR GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,LOS ANGELES ROOM & BOARD,,LOS ANGELES,CA,3000,,,TO SUPPORT THE MISSION INVESTORS EXCHANGE CONFERENCE TAY HOUSING CONVENING,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,NEFESH LA,,LOS ANGELES,CA,2800,,,TO MATCH AN EMPLOYEE GIFT BY PIPER KAMINS,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,WOODCRAFT RANGERS,,LOS ANGELES,CA,2500,,,FOR GENERAL SUPPORT OF YOUTH DEVELOPMENT PROGRAMS,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,DIY GIRLS,,SAN FERNANDO,CA,2500,,,FOR GENERAL SUPPORT OF STEAM EDUCATION PROGRAMS FOR GIRLS,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,UNUSUAL SUSPECTS THEATRE CO,,PASADENA,CA,2500,,,FOR GENERAL SUPPORT OF ARTS EDUCATION FOR YOUTH,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,SANTA TERESITA INC,,DUARTE,CA,2500,,,TO MATCH AN EMPLOYEE GIFT BY KATHERINE BONALOS,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,MARYCREST MANOR,,CULVER CITY,CA,2500,,,TO MATCH AN EMPLOYEE GIFT BY KATHERINE BONALOS,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,LATINA LAWYERS BAR ASSOCIATION,,LOS ANGELES,CA,2500,,,FOR GENERAL SUPPORT TO PROVIDE ASSISTANCE AND A COMMUNITY OF SUPPORT FOR LATINAS IN LEGAL CAREERS,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,LA'S BEST,,LOS ANGELES,CA,2500,,,FOR GENERAL SUPPORT OF AFTER-SCHOOL EDUCATION AND ENRICHMENT,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,THE TALENTED YOUTH,,SEATTLE,WA,2500,,,FOR GENERAL SUPPORT OF YOUNG ARTISTS WORKING IN THE MEDIA ARTS,https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
Ralph M Parsons Foundation,2024,990-PF-XV,FRIENDS OF THE LOS ANGELES COUNTY LAW LIBRARY,,LOS ANGELES,CA,2000,,,"FOR GENERAL SUPPORT TO PROVIDE LEGAL INFORMATION, EDUCATION, AND RESOURCES",https://projects.propublica.org/nonprofits/full_text/202502959349100825/IRS990PF
